     shots,    errors,  discards, seconds,decoder,strong_id,json_metadata,custom_counts
      1633,       124,         0,  1631.4,BPOSD_corr_pl,1755c1c7cb92600e3c66f6e765ef362e62096f9dc3e2e5d6328f9194860681e4,"{""d"":10,""p"":0.003,""rounds"":10}",
      2321,       140,         0,    14.0,BPOSD_single_pl,bf372f6615e7a0e5717a8ad2d4cca11d79a83756f1172ab131a81556a9107860,"{""d"":10,""p"":0.004,""rounds"":10}",
      4728,       120,         0,   145.9,BPOSD_single_sr_625,57ef4d315f7aaa319dfe50587028a6dbf96a5076806ced6f0844bdb91b818557,"{""d"":10,""p"":0.004,""rounds"":10}",
      3468,       128,         0,    86.5,BPOSD_single_sr,6a12b674c03fb5809bd2f32311fd3e019b730d12aea047fc8de2cfd0c830439b,"{""d"":10,""p"":0.004,""rounds"":10}",
      5105,       100,         0, 19671.1,BPOSD_corr_sr,8abb4d7ea96e5a53e524785a00e83952cb02427a278daed75d4877dd4aa6ddde,"{""d"":10,""p"":0.004,""rounds"":10}",
      8042,       100,         0, 33464.5,BPOSD_corr_sr_625,edb101d52e92f319fe86052530af6c29f50eca11c7b4e893ea52e33009ce51b5,"{""d"":10,""p"":0.004,""rounds"":10}",
       367,       123,         0,   508.3,BPOSD_corr_pl,7aa2d5c8517754837f8df2909b8b3d142dc62b90eff87c36cf55bda63d6d61f0,"{""d"":10,""p"":0.004,""rounds"":10}",
      1060,       135,         0,    40.0,BPOSD_single_sr,4c8c0471c723c6bfb7fed4c9be3ad869114156c85b51f332060692a1311df0eb,"{""d"":10,""p"":0.005,""rounds"":10}",
      1172,       177,         0,    10.5,BPOSD_single_pl,e719b73af8ff9fd3a331f4721d507c8535298636c23a927b52059edf8cf2239d,"{""d"":10,""p"":0.005,""rounds"":10}",
      1400,       120,         0,    63.9,BPOSD_single_sr_625,82bbe356af8580e1771073f0efba32d210d5e10dc0bec31ee849ec0ffdebdf8b,"{""d"":10,""p"":0.005,""rounds"":10}",
      2444,       109,         0, 11338.1,BPOSD_corr_sr_625,fa8fd85e0cef71496d2d4194efa8a358bba126826c1cdb9b818a37284ef55160,"{""d"":10,""p"":0.005,""rounds"":10}",
      1642,       107,         0,  7387.7,BPOSD_corr_sr,412e72f46010f5dfcfc2cad13a467054117e575478000b9c0cad111226242ab8,"{""d"":10,""p"":0.005,""rounds"":10}",
       190,       120,         0,   359.6,BPOSD_corr_pl,c802a0d8743f4faab66a67e2a9662876235a3ed60a0246f63127a9d3dcad274d,"{""d"":10,""p"":0.005,""rounds"":10}",
       580,       181,         0,    8.09,BPOSD_single_pl,040ae85a14efe3c5a41b5f9ecf1049a87fb0fed235285a7d2bdbe5067cd6eac7,"{""d"":10,""p"":0.006,""rounds"":10}",
       628,       122,         0,    37.0,BPOSD_single_sr_625,f8c729d6af75eef6e59d83f2526393aa3aeca9390726a805120150bfc85816c9,"{""d"":10,""p"":0.006,""rounds"":10}",
       470,       130,         0,    25.5,BPOSD_single_sr,920fec09fc0c5cfdaff0adc919e435ac141c1a61945f6a94933f5e56b91765ed,"{""d"":10,""p"":0.006,""rounds"":10}",
       943,       112,         0,  4772.9,BPOSD_corr_sr_625,a2a3c028ca74913294964f7a5e25f9cc585cb21c8bce05a827d2f586444c8aab,"{""d"":10,""p"":0.006,""rounds"":10}",
       640,       111,         0,  3289.0,BPOSD_corr_sr,dafbe6e2daad9dacca9d3a147598f0599642a4d0f315c2991a243916a3e6e8d5,"{""d"":10,""p"":0.006,""rounds"":10}",
       128,       108,         0,   359.3,BPOSD_corr_pl,cb18d788d9e5dd47939edb26be6219fd22b3928a75313e995cefaf20f9fa6890,"{""d"":10,""p"":0.006,""rounds"":10}",

   4849664,       100,         0,   539.0,HBP_etB_corr_big_sr_400_0.96875_1_0_2_et1,dc9d5db41e78ca29cddd26da39f050d1864858b9febd9b0093884c812c00ce16,"{""d"":10,""p"":0.001,""rounds"":10}","{""avg_itr"":74,""base"":74}"
   1245184,       106,         0,   388.0,HBP_etB_corr_big_sr_400_0.96875_1_0_2_et1,9a07d2ccba894a89238dd855842482c771bd11fbce14b6e973ddc49b8a5d6e68,"{""d"":10,""p"":0.0015,""rounds"":10}","{""avg_itr"":19,""base"":19}"
    327680,       102,         0,    60.0,HBP_etB_corr_big_sr_400_0.96875_1_0_2_et1,08afe0fd49bb0717ed736e80252558f3ca36006902b5187d28bdf19a27842e23,"{""d"":10,""p"":0.002,""rounds"":10}","{""avg_itr"":10,""base"":5}"
     65536,       122,         0,    19.0,HBP_etB_corr_big_sr_400_0.96875_1_0_2_et1,c598ea287fc2c87419b528f9f6f468a5f9472c2cadf0ad476e14bcdcf60d5480,"{""d"":10,""p"":0.003,""rounds"":10}","{""avg_itr"":5,""base"":1}"
     65536,       500,         0,    46.0,HBP_etB_corr_big_sr_400_0.96875_1_0_2_et1,925f2e824e9893bdb0dc26499804a2cff7aaaa9098eddadcf2c8376add592876,"{""d"":10,""p"":0.004,""rounds"":10}","{""avg_itr"":11,""base"":1}"
     65536,      1774,         0,    78.0,HBP_etB_corr_big_sr_400_0.96875_1_0_2_et1,61a5a7cbaba763659b4641234f67c3da4a895e704d9f99c995927e2b1f6314cf,"{""d"":10,""p"":0.005,""rounds"":10}","{""avg_itr"":24,""base"":1}"
     65536,      5152,         0,   161.0,HBP_etB_corr_big_sr_400_0.96875_1_0_2_et1,da96f280c48642b338f3dbbead90739cd8cb67be6cb7e3ebcf6d3b27f9d035fe,"{""d"":10,""p"":0.006,""rounds"":10}","{""avg_itr"":54,""base"":1}"

  40173568,       100,         0, 80781.0,HBP_etB_corr_big_sr_400_0.96875_1_0_2_et1_en24_i,4ac22de154a1be2218f9e8ae061fecd417c2c6d59ded8fb7249c4714fe98cf63,"{""d"":10,""p"":0.001,""rounds"":10}","{""base"":613}"
   8519680,       101,         0, 25540.0,HBP_etB_corr_big_sr_400_0.96875_1_0_2_et1_en24_i,158835c6edfda63a1d4b3dc32f151d29d44a62dc3023eb0450f3e12bf7f914fd,"{""d"":10,""p"":0.0015,""rounds"":10}","{""base"":130}"
   3866624,       101,         0, 15480.0,HBP_etB_corr_big_sr_400_0.96875_1_0_2_et1_en24_i,677396fccce1c821753626080207d4bf99d229736e225e2620fd19a2e223a1e6,"{""d"":10,""p"":0.002,""rounds"":10}","{""avg_itr"":59,""base"":59}"
    524288,       112,         0,  3788.0,HBP_etB_corr_big_sr_400_0.96875_1_0_2_et1_en24_i,386ae25a0a4bd84ea6f7d2245f5185dada05f8681cb8cfb340f16f555a0d5075,"{""d"":10,""p"":0.003,""rounds"":10}","{""avg_itr"":16,""base"":8}"
    131072,       170,         0,  1940.0,HBP_etB_corr_big_sr_400_0.96875_1_0_2_et1_en24_i,e8981f0dd5722ced76b68e7047a874bdf4fd4f64fd0858e8f854e7205039d54e,"{""d"":10,""p"":0.004,""rounds"":10}","{""avg_itr"":8,""base"":2}"
     65536,       368,         0,  1864.0,HBP_etB_corr_big_sr_400_0.96875_1_0_2_et1_en24_i,b72df9025775e90f42c2cdf5c3fab14ea05a87dd26d5a2887a5d948f85d3650d,"{""d"":10,""p"":0.005,""rounds"":10}","{""avg_itr"":8,""base"":1}"
     65536,      1838,         0,  4341.0,HBP_etB_corr_big_sr_400_0.96875_1_0_2_et1_en24_i,1af2c4e1d5b39da99b537fb9b04f7bcf0380b61e2054bb5da8b82b59a9bffc84,"{""d"":10,""p"":0.006,""rounds"":10}","{""avg_itr"":21,""base"":1}"

   1315843,        20,         0,3455556.4,BPOSD_corr_pl,b26061f8f11c0a143f96f40740df3a09de2b321c50dea5f8e49e8100e507b434,"{""d"":12,""p"":0.001,""rounds"":12}",
   1276735,        10,         0,7285564.9,BPOSD_corr_sr,6efe9b90e406d7975e86a25e54ec0095b37f520830bc85cdf1130fee11571f4a,"{""d"":12,""p"":0.001,""rounds"":12}",
